order,edge_id,u,v,nominal_forecast,deviation_abs,covered_by_pi,rho_implied,robust_cost_component
362,146746,36778,36779,4.72216226050402,0.3014719281727753,True,0.0,0.0
363,146750,36779,36780,4.4319429465535745,0.2395710498177088,True,0.0,0.0
364,146754,36780,36781,4.170001266392532,0.2215477750927599,True,0.0,0.0
365,146758,36781,36782,3.9665435599273104,0.2563694657137825,True,0.0,0.0
366,146762,36782,36783,3.845710384289017,0.3125089333684947,True,0.0,0.0
367,146766,36783,36784,3.8254963446985193,0.3386882527314072,True,0.0,0.0
368,146772,36784,36984,3.920249949376788,0.3014280812545751,True,0.0,0.0
369,147570,36984,37184,4.0378732570772655,0.3363604133394622,True,0.0,0.0
370,148366,37184,37185,4.136075394354034,0.3571827104199006,True,0.0,0.0
371,148372,37185,37385,4.179846954567358,0.2206589861542731,True,0.0,0.0
372,149170,37385,37585,4.148647202303813,0.2546371658333664,True,0.0,0.0
373,149968,37585,37785,4.092051405378594,0.3374366339734695,True,0.0,0.0
374,150764,37785,37786,4.01739243906993,0.4635692490434557,True,0.0,0.0
375,150770,37786,37986,3.8490606620390313,0.2808137699013411,True,0.0,0.0
376,151566,37986,37987,3.6940252861452634,0.4139267462067635,True,0.0,0.0
377,151572,37987,38187,3.5466425362286573,0.1665650712061532,True,0.0,0.0
378,152370,38187,38387,3.38013705802694,0.2461715197571523,True,0.0,0.0
379,153166,38387,38388,3.3026227975591964,0.2748152249925417,True,0.0,0.0
380,153172,38388,38588,3.22549977379784,0.0248881923153598,True,0.0,0.0
381,153968,38588,38589,3.289913820177783,0.0325024497384158,True,0.0,0.0
382,153972,38589,38590,3.379697488192723,0.3055707387642892,True,0.0,0.0
383,153978,38590,38790,3.6192528812624367,0.5097417223159746,True,0.0,0.0
384,154774,38790,38791,3.928130541871543,0.4843089961584041,True,0.0,0.0
385,154778,38791,38792,4.327575370377051,0.6183916458895262,True,0.0,0.0
386,154784,38792,38992,4.836661760587865,0.6858225284918538,True,0.0,0.0
387,155580,38992,38993,5.328243582514172,0.5572964362416402,True,0.0,0.0
388,155584,38993,38994,5.86361456098565,0.5760040683148588,True,0.0,0.0
389,155590,38994,39194,6.405402933365001,0.5520887677349124,True,0.0,0.0
390,156386,39194,39195,6.8594042927697725,0.3176660864289387,True,0.0,0.0
391,156390,39195,39196,7.251699178842311,0.2719285295220226,True,0.0,0.0
392,156396,39196,39396,7.5681550033624525,0.2091138711954583,True,0.0,0.0
393,157192,39396,39397,7.758649024441324,0.0705222705698958,True,0.0,0.0
394,157198,39397,39597,7.862558142778394,0.0995323882404362,True,0.0,0.0
395,157994,39597,39598,7.867591405417423,0.250426564631022,True,0.0,0.0
396,157998,39598,39599,7.820791167723728,0.4624630456771914,True,0.0,0.0
397,158002,39599,39799,7.785697886251579,0.80422961045028,False,0.007456065533639311,0.007456065533639311
398,158800,39799,39999,7.632983634813089,1.4026552449825909,False,0.6058817000659502,0.6058817000659502
