step,current_node,u,v,old_cost,new_cost
56,1623,1674,1673,7.799517165608353,6.800527406228785
57,1673,1672,1722,8.266847443753438,7.448013789795987
57,1673,1673,1723,7.799517165608353,6.800527406228785
57,1673,1674,1724,7.3309912561757455,6.199348157896033
57,1673,1722,1672,8.266847443753438,7.448013789795987
57,1673,1722,1723,8.192391690648495,7.3187051930206435
57,1673,1723,1673,7.799517165608353,6.800527406228785
57,1673,1723,1722,8.192391690648495,7.3187051930206435
57,1673,1723,1724,7.715381838771653,6.5917819177030035
57,1673,1724,1674,7.3309912561757455,6.199348157896033
57,1673,1724,1723,7.715381838771653,6.5917819177030035
58,1723,1722,1772,8.192391690648495,7.3187051930206435
58,1723,1723,1773,7.715381838771653,6.5917819177030035
58,1723,1724,1774,7.2479013709846685,5.936665137156164
58,1723,1772,1722,8.192391690648495,7.3187051930206435
58,1723,1772,1773,8.038162485127046,7.08229979988837
58,1723,1773,1723,7.715381838771653,6.5917819177030035
58,1723,1773,1772,8.038162485127046,7.08229979988837
58,1723,1773,1774,7.581268487688421,6.356339621044059
58,1723,1774,1724,7.2479013709846685,5.936665137156164
58,1723,1774,1773,7.581268487688421,6.356339621044059
59,1773,1772,1822,8.038162485127046,7.08229979988837
59,1773,1773,1823,7.581268487688421,6.356339621044059
59,1773,1774,1824,7.145954813987409,5.72366863604607
59,1773,1822,1772,8.038162485127046,7.08229979988837
59,1773,1822,1823,7.815927341136968,6.805281010475062
59,1773,1823,1773,7.581268487688421,6.356339621044059
59,1773,1823,1822,7.815927341136968,6.805281010475062
59,1773,1823,1824,7.405161770672402,6.156777524886922
59,1773,1824,1774,7.145954813987409,5.72366863604607
59,1773,1824,1823,7.405161770672402,6.156777524886922
60,1823,1822,1872,7.815927341136968,6.805281010475062
60,1823,1823,1873,7.405161770672402,6.156777524886922
60,1823,1824,1874,7.02772811037476,5.614578505307741
60,1823,1872,1822,7.815927341136968,6.805281010475062
60,1823,1872,1873,7.532892297662528,6.53848661859203
60,1823,1873,1823,7.405161770672402,6.156777524886922
60,1823,1873,1872,7.532892297662528,6.53848661859203
60,1823,1873,1874,7.185061287631397,6.02073549207247
60,1823,1874,1824,7.02772811037476,5.614578505307741
60,1823,1874,1873,7.185061287631397,6.02073549207247
61,1873,1872,1922,7.532892297662528,6.53848661859203
61,1873,1873,1923,7.185061287631397,6.02073549207247
61,1873,1874,1924,6.880886357789073,5.612165617745713
61,1873,1922,1872,7.532892297662528,6.53848661859203
61,1873,1922,1923,7.186932801313808,6.2928737890261575
61,1873,1923,1873,7.185061287631397,6.02073549207247
61,1873,1923,1922,7.186932801313808,6.2928737890261575
61,1873,1923,1924,6.906417716884007,5.923864350720421
61,1873,1924,1874,6.880886357789073,5.612165617745713
61,1873,1924,1923,6.906417716884007,5.923864350720421
62,1923,1922,1972,7.186932801313808,6.2928737890261575
62,1923,1923,1973,6.906417716884007,5.923864350720421
62,1923,1924,1974,6.678378806006325,5.659694533211086
62,1923,1972,1922,7.186932801313808,6.2928737890261575
62,1923,1972,1973,6.767252301556035,6.034144171293494
62,1923,1973,1923,6.906417716884007,5.923864350720421
62,1923,1973,1972,6.767252301556035,6.034144171293494
62,1923,1973,1974,6.545916031096969,5.795548475634701
62,1923,1974,1924,6.678378806006325,5.659694533211086
62,1923,1974,1973,6.545916031096969,5.795548475634701
63,1973,1972,2022,6.767252301556035,6.034144171293494
63,1973,1973,2023,6.545916031096969,5.795548475634701
63,1973,1974,2024,6.385353545736474,5.657201186903465
63,1973,2022,1972,6.767252301556035,6.034144171293494
63,1973,2022,2023,6.260708846288766,5.699092613947839
63,1973,2023,1973,6.545916031096969,5.795548475634701
63,1973,2023,2022,6.260708846288766,5.699092613947839
63,1973,2023,2024,6.080804194845511,5.546058798507106
63,1973,2024,1974,6.385353545736474,5.657201186903465
63,1973,2024,2023,6.080804194845511,5.546058798507106
64,2023,2022,2072,6.260708846288766,5.699092613947839
64,2023,2023,2073,6.080804194845511,5.546058798507106
64,2023,2024,2074,5.970956981213222,5.496642467066626
64,2023,2072,2022,6.260708846288766,5.699092613947839
64,2023,2072,2073,5.6616965432455695,5.227072979378293
64,2023,2073,2023,6.080804194845511,5.546058798507106
64,2023,2073,2072,5.6616965432455695,5.227072979378293
64,2023,2073,2074,5.5006999344734036,5.10458736296941
64,2023,2074,2024,5.970956981213222,5.496642467066626
64,2023,2074,2073,5.5006999344734036,5.10458736296941
65,2073,2072,2122,5.6616965432455695,5.227072979378293
65,2073,2073,2123,5.5006999344734036,5.10458736296941
65,2073,2074,2124,5.421257830175691,5.102663930591526
65,2073,2122,2072,5.6616965432455695,5.227072979378293
65,2073,2122,2123,4.981676394809,4.59330142070056
65,2073,2123,2073,5.5006999344734036,5.10458736296941
65,2073,2123,2122,4.981676394809,4.59330142070056
65,2073,2123,2124,4.817470174030172,4.452846258463431
65,2073,2124,2074,5.421257830175691,5.102663930591526
65,2073,2124,2123,4.817470174030172,4.452846258463431
66,2123,2122,2172,4.981676394809,4.59330142070056
66,2123,2123,2173,4.817470174030172,4.452846258463431
66,2123,2124,2174,4.748780423887597,4.463437843767727
66,2123,2172,2122,4.981676394809,4.59330142070056
66,2123,2172,2173,4.254008540520669,3.8297506810027606
66,2123,2173,2123,4.817470174030172,4.452846258463431
66,2123,2173,2172,4.254008540520669,3.8297506810027606
66,2123,2173,2174,4.06895200987219,3.640586689674909
66,2123,2174,2124,4.748780423887597,4.463437843767727
66,2123,2174,2173,4.06895200987219,3.640586689674909
67,2173,2172,2222,4.254008540520669,3.8297506810027606
67,2173,2173,2223,4.06895200987219,3.640586689674909
67,2173,2174,2224,3.994868902397371,3.640048513201908
67,2173,2222,2172,4.254008540520669,3.8297506810027606
67,2173,2222,2223,3.53097756517781,3.024476090822928
67,2173,2223,2173,4.06895200987219,3.640586689674909
67,2173,2223,2222,3.53097756517781,3.024476090822928
67,2173,2223,2224,3.314036301808277,2.7766666115947904
67,2173,2224,2174,3.994868902397371,3.640048513201908
67,2173,2224,2223,3.314036301808277,2.7766666115947904
68,2223,2222,2272,3.53097756517781,3.024476090822928
68,2223,2223,2273,3.314036301808277,2.7766666115947904
68,2223,2224,2274,3.2231566502755156,2.751348560134824
68,2223,2272,2222,3.53097756517781,3.024476090822928
68,2223,2272,2273,2.872565679123275,2.29904943363331
68,2223,2273,2223,3.314036301808277,2.7766666115947904
68,2223,2273,2272,2.872565679123275,2.29904943363331
68,2223,2273,2274,2.6194985097547585,1.9989514033623292
68,2223,2274,2224,3.2231566502755156,2.751348560134824
68,2223,2274,2273,2.6194985097547585,1.9989514033623292
69,2273,2272,2322,2.872565679123275,2.29904943363331
69,2273,2273,2323,2.6194985097547585,1.9989514033623292
69,2273,2274,2324,2.5052069785998157,1.9404242470718
69,2273,2322,2272,2.872565679123275,2.29904943363331
69,2273,2322,2323,2.3303054990203274,1.772517074823651
69,2273,2323,2273,2.6194985097547585,1.9989514033623292
69,2273,2323,2322,2.3303054990203274,1.772517074823651
69,2273,2323,2324,2.042556518892151,1.4342925375099111
69,2273,2324,2274,2.5052069785998157,1.9404242470718
69,2273,2324,2323,2.042556518892151,1.4342925375099111
70,2323,2322,2372,2.3303054990203274,1.772517074823651
70,2323,2323,2373,2.042556518892151,1.4342925375099111
70,2323,2324,2374,1.902596296829063,1.3350581524212957
70,2323,2372,2322,2.3303054990203274,1.772517074823651
70,2323,2372,2373,1.9331632397595424,1.525319487193063
70,2323,2373,2323,2.042556518892151,1.4342925375099111
70,2323,2373,2372,1.9331632397595424,1.525319487193063
70,2323,2373,2374,1.6163089682732554,1.1629642755378045
70,2323,2374,2324,1.902596296829063,1.3350581524212957
70,2323,2374,2373,1.6163089682732554,1.1629642755378045
71,2373,2372,2422,1.9331632397595424,1.525319487193063
71,2373,2373,2423,1.6163089682732554,1.1629642755378045
71,2373,2374,2424,1.4523956130492734,1.0156453120244373
71,2373,2422,2372,1.9331632397595424,1.525319487193063
71,2373,2422,2423,1.6833633428420145,1.5760689580714833
71,2373,2423,2373,1.6163089682732554,1.1629642755378045
71,2373,2423,2422,1.6833633428420145,1.5760689580714833
71,2373,2423,2424,1.3457193181316898,1.1993419722561938
71,2373,2424,2374,1.4523956130492734,1.0156453120244373
71,2373,2424,2423,1.3457193181316898,1.1993419722561938
72,2374,2324,2325,1.902596296829063,1.3350581524212957
72,2374,2325,2324,1.902596296829063,1.3350581524212957
72,2374,2325,2375,1.9224471168702388,1.4506131448703268
72,2374,2374,2375,1.4523956130492734,1.0156453120244373
72,2374,2375,2325,1.9224471168702388,1.4506131448703268
72,2374,2375,2374,1.4523956130492734,1.0156453120244373
72,2374,2375,2425,1.453563637798749,1.0860818045048486
72,2374,2424,2425,1.1632217706912855,1.0
72,2374,2425,2375,1.453563637798749,1.0860818045048486
72,2374,2425,2424,1.1632217706912855,1.0
73,2424,2423,2473,1.3457193181316898,1.1993419722561938
73,2424,2424,2474,1.1632217706912855,1.0
73,2424,2425,2475,1.1480939408206263,1.009438124725886
73,2424,2473,2423,1.3457193181316898,1.1993419722561938
73,2424,2473,2474,1.2173353456746396,1.493800285771492
73,2424,2474,2424,1.1632217706912855,1.0
73,2424,2474,2473,1.2173353456746396,1.493800285771492
73,2424,2474,2475,1.0246555087567133,1.2475178626751715
73,2424,2475,2425,1.1480939408206263,1.009438124725886
73,2424,2475,2474,1.0246555087567133,1.2475178626751715
74,2425,2375,2376,1.453563637798749,1.0860818045048486
74,2425,2376,2375,1.453563637798749,1.0860818045048486
74,2425,2376,2426,1.6177679666324836,1.3039882460420684
74,2425,2425,2426,1.1480939408206263,1.009438124725886
74,2425,2426,2376,1.6177679666324836,1.3039882460420684
74,2425,2426,2425,1.1480939408206263,1.009438124725886
74,2425,2426,2476,1.2993089204769035,1.1818586997581193
74,2425,2475,2476,1.0,1.1965138738221195
74,2425,2476,2426,1.2993089204769035,1.1818586997581193
74,2425,2476,2475,1.0,1.1965138738221195
75,2426,2376,2377,1.6177679666324836,1.3039882460420684
75,2426,2377,2376,1.6177679666324836,1.3039882460420684
75,2426,2377,2427,1.9325349043699327,1.5930868042630275
75,2426,2426,2427,1.2993089204769035,1.1818586997581193
75,2426,2427,2377,1.9325349043699327,1.5930868042630275
75,2426,2427,2426,1.2993089204769035,1.1818586997581193
75,2426,2427,2477,1.605797514672462,1.4387597973441342
75,2426,2476,2477,1.1428936743043523,1.3258537385136198
75,2426,2477,2427,1.605797514672462,1.4387597973441342
75,2426,2477,2476,1.1428936743043523,1.3258537385136198
77,2477,2427,2428,1.605797514672462,1.4387597973441342
77,2477,2428,2427,1.605797514672462,1.4387597973441342
77,2477,2428,2478,2.0498802755316787,1.7429641885549905
77,2477,2477,2478,1.443020070259945,1.5633964759056864
77,2477,2478,2428,2.0498802755316787,1.7429641885549905
77,2477,2478,2477,1.443020070259945,1.5633964759056864
78,2478,2428,2429,2.0498802755316787,1.7429641885549905
78,2478,2429,2428,2.0498802755316787,1.7429641885549905
78,2478,2429,2479,2.607721059043033,2.131533008453661
78,2478,2478,2479,1.8834304506713,1.8470891547597443
78,2478,2479,2429,2.607721059043033,2.131533008453661
78,2478,2479,2478,1.8834304506713,1.8470891547597443
79,2479,2429,2430,2.607721059043033,2.131533008453661
79,2479,2430,2429,2.607721059043033,2.131533008453661
79,2479,2430,2480,3.246505350339648,2.6721924620541913
79,2479,2479,2480,2.440790022222295,2.181095773396765
79,2479,2480,2430,3.246505350339648,2.6721924620541913
79,2479,2480,2479,2.440790022222295,2.181095773396765
80,2480,2430,2431,3.246505350339648,2.6721924620541913
80,2480,2431,2430,3.246505350339648,2.6721924620541913
80,2480,2431,2481,3.9216257475255816,3.37801100919853
80,2480,2480,2481,3.0822211125897416,2.6240375648672885
80,2480,2481,2431,3.9216257475255816,3.37801100919853
80,2480,2481,2480,3.0822211125897416,2.6240375648672885
81,2481,2431,2432,3.9216257475255816,3.37801100919853
81,2481,2432,2431,3.9216257475255816,3.37801100919853
81,2481,2432,2482,4.578251268664049,4.156050157325959
81,2481,2481,2482,3.762086337740997,3.214478642625393
81,2481,2482,2432,4.578251268664049,4.156050157325959
81,2481,2482,2481,3.762086337740997,3.214478642625393
82,2482,2432,2433,4.578251268664049,4.156050157325959
82,2482,2433,2432,4.578251268664049,4.156050157325959
82,2482,2433,2483,5.159103062055188,4.8393327923710485
82,2482,2482,2483,4.423410396188917,3.899138209158789
82,2482,2483,2433,5.159103062055188,4.8393327923710485
82,2482,2483,2482,4.423410396188917,3.899138209158789
83,2483,2433,2434,5.159103062055188,4.8393327923710485
83,2483,2434,2433,5.159103062055188,4.8393327923710485
83,2483,2434,2484,5.615943210524281,5.280511862063469
83,2483,2483,2484,5.006091259161086,4.531912332880009
83,2483,2484,2434,5.615943210524281,5.280511862063469
83,2483,2484,2483,5.006091259161086,4.531912332880009
84,2484,2434,2435,5.615943210524281,5.280511862063469
84,2484,2435,2434,5.615943210524281,5.280511862063469
84,2484,2435,2485,5.919554031979778,5.433250155340027
84,2484,2484,2485,5.459393892136945,4.952375128237715
84,2484,2485,2435,5.919554031979778,5.433250155340027
84,2484,2485,2484,5.459393892136945,4.952375128237715
85,2485,2435,2436,5.919554031979778,5.433250155340027
85,2485,2436,2435,5.919554031979778,5.433250155340027
85,2485,2436,2486,6.063844977692822,5.359580128481508
85,2485,2485,2486,5.753046304982879,5.083355277038577
85,2485,2486,2436,6.063844977692822,5.359580128481508
85,2485,2486,2485,5.753046304982879,5.083355277038577
86,2486,2436,2437,6.063844977692822,5.359580128481508
86,2486,2437,2436,6.063844977692822,5.359580128481508
86,2486,2437,2487,6.063266286669375,5.165893111403617
86,2486,2486,2487,5.881952284160956,4.970079327378361
86,2486,2487,2437,6.063266286669375,5.165893111403617
86,2486,2487,2486,5.881952284160956,4.970079327378361
87,2487,2437,2438,6.063266286669375,5.165893111403617
87,2487,2438,2437,6.063266286669375,5.165893111403617
87,2487,2438,2488,5.946085012449854,4.9281124565240315
87,2487,2487,2488,5.863362451012834,4.73320767277527
87,2487,2488,2438,5.946085012449854,4.9281124565240315
87,2487,2488,2487,5.863362451012834,4.73320767277527
88,2488,2438,2439,5.946085012449854,4.9281124565240315
88,2488,2439,2438,5.946085012449854,4.9281124565240315
88,2488,2439,2489,5.747007758294324,4.667512685996242
88,2488,2488,2489,5.729250809782602,4.479945571353055
88,2488,2489,2439,5.747007758294324,4.667512685996242
88,2488,2489,2488,5.729250809782602,4.479945571353055
89,2489,2439,2440,5.747007758294324,4.667512685996242
89,2489,2440,2439,5.747007758294324,4.667512685996242
89,2489,2440,2490,5.5011748382100025,4.385583757583948
89,2489,2489,2490,5.517931262011714,4.24779734213937
89,2489,2490,2440,5.5011748382100025,4.385583757583948
89,2489,2490,2489,5.517931262011714,4.24779734213937
90,2490,2440,2441,5.5011748382100025,4.385583757583948
90,2490,2441,2440,5.5011748382100025,4.385583757583948
90,2490,2441,2491,5.239615464679123,4.111084379356937
90,2490,2490,2491,5.2674124619777345,4.0198912751935225
90,2490,2491,2441,5.239615464679123,4.111084379356937
90,2490,2491,2490,5.2674124619777345,4.0198912751935225
91,2491,2441,2442,5.239615464679123,4.111084379356937
91,2491,2442,2441,5.239615464679123,4.111084379356937
91,2491,2442,2492,4.9856985544114165,3.9060248689918735
91,2491,2491,2492,5.010658470517222,3.784459325884793
91,2491,2492,2442,4.9856985544114165,3.9060248689918735
91,2491,2492,2491,5.010658470517222,3.784459325884793
92,2492,2442,2443,4.9856985544114165,3.9060248689918735
92,2492,2443,2442,4.9856985544114165,3.9060248689918735
92,2492,2443,2493,4.752975746455232,3.822796752348186
92,2492,2492,2493,4.772014191187287,3.5751529824933894
92,2492,2493,2443,4.752975746455232,3.822796752348186
92,2492,2493,2492,4.772014191187287,3.5751529824933894
93,2493,2443,2444,4.752975746455232,3.822796752348186
93,2493,2444,2443,4.752975746455232,3.822796752348186
93,2493,2444,2494,4.545616370156809,3.855920036583632
93,2493,2493,2494,4.5648987219844805,3.453777726254142
93,2493,2494,2444,4.545616370156809,3.855920036583632
93,2493,2494,2493,4.5648987219844805,3.453777726254142
94,2494,2444,2445,4.545616370156809,3.855920036583632
94,2494,2445,2444,4.545616370156809,3.855920036583632
94,2494,2445,2495,4.362075794245903,3.938777185998433
94,2494,2494,2495,4.391951657317298,3.455784618189404
94,2494,2495,2445,4.362075794245903,3.938777185998433
94,2494,2495,2494,4.391951657317298,3.455784618189404
95,2495,2445,2446,4.362075794245903,3.938777185998433
95,2495,2446,2445,4.362075794245903,3.938777185998433
95,2495,2446,2496,4.2007956213561455,3.992071734152914
95,2495,2495,2496,4.248525972178825,3.554478290669159
95,2495,2496,2446,4.2007956213561455,3.992071734152914
95,2495,2496,2495,4.248525972178825,3.554478290669159
96,2496,2446,2447,4.2007956213561455,3.992071734152914
96,2496,2447,2446,4.2007956213561455,3.992071734152914
96,2496,2447,2497,4.065054851228446,3.979742309921008
96,2496,2496,2497,4.128590518676483,3.6797128586137737
96,2496,2497,2447,4.065054851228446,3.979742309921008
96,2496,2497,2496,4.128590518676483,3.6797128586137737
97,2497,2447,2448,4.065054851228446,3.979742309921008
97,2497,2448,2447,4.065054851228446,3.979742309921008
97,2497,2448,2498,3.9640768311325143,3.920157636013476
97,2497,2497,2498,4.030210927693677,3.772492302601739
97,2497,2498,2448,3.9640768311325143,3.920157636013476
97,2497,2498,2497,4.030210927693677,3.772492302601739
98,2498,2448,2449,3.9640768311325143,3.920157636013476
98,2498,2449,2448,3.9640768311325143,3.920157636013476
98,2498,2449,2499,3.909530882612962,3.8443392411527193
98,2498,2498,2499,3.9575458774043417,3.8222585506017976
98,2498,2499,2449,3.909530882612962,3.8443392411527193
98,2498,2499,2498,3.9575458774043417,3.8222585506017976
